s	total_1	het2pq	homo	sample_total_1	sample_het2pq	sample_homo	total_1	het2pq	homo	sample_total_1	sample_het2pq	sample_homo
0	574.489083333333	0.000959739611111111	0.000477612	533.32380952381	0.000954698412698413	0.000411523809523809	547.10625	0.000890638888888889	0.000466524305555556	511.195238095238	0.000889761904761905	0.000407111111111111	
-0.0001	552.8644	0.000940428888888889	0.000451226222222222	515.528571428572	0.00094052380952381	0.000388952380952381	531.742013888889	0.000877795138888889	0.00044733912037037	497.138095238095	0.000875539682539682	0.000390793650793651	
-0.000113809830171	545.167983333333	0.000942185166666667	0.000437520722222222	512.080952380952	0.000943825396825397	0.000381555555555555	526.259027777778	0.000880800925925926	0.000436697916666667	492.880952380952	0.000875634920634921	0.000383650793650794	
-0.0001295267744355	559.268666666667	0.000953674	0.000455277444444445	521.219047619048	0.000949396825396825	0.000394	537.677430555556	0.000887269675925926	0.000452494212962963	498.757142857143	0.000879920634920635	0.000391301587301587	
-0.0001474142020111	544.283583333333	0.000942514722222223	0.000435881944444444	510.623809523809	0.000947063492063492	0.000377507936507937	524.721180555556	0.000882535879629629	0.000433267361111111	492.871428571429	0.000883603174603175	0.000379650793650794	
-0.0001677718529567	548.313033333333	0.000949797222222222	0.000438956444444445	513.933333333333	0.000949079365079366	0.000382015873015873	528.51875	0.000884259259259259	0.000438734953703704	494.904761904762	0.000877650793650794	0.000386015873015873	
-0.0001909408609248	529.030383333333	0.0009310445	0.000416195055555555	498.17619047619	0.000932206349206349	0.000364190476190476	513.108680555556	0.000875952546296296	0.000417204861111111	484.719047619048	0.000871857142857143	0.000371936507936508	
-0.0002173094695456	528.833616666667	0.000932287833333333	0.000415245444444444	500.995238095238	0.000930174603174603	0.000369904761904762	511.036458333333	0.000864924768518519	0.000419265046296296	480.714285714286	0.000862539682539682	0.000369920634920635	
-0.0002473195382353	526.73675	0.000931647833333334	0.000412070666666667	498.947619047619	0.000936587301587302	0.000363285714285714	510.480902777778	0.000869459490740741	0.000416071759259259	480.585714285714	0.000869285714285714	0.000366333333333333	
-0.0002814739464454	516.521233333333	0.000921448777777778	0.000400144333333333	489.72380952381	0.000927206349206349	0.000352603174603175	502.879861111111	0.000866881944444444	0.00040469212962963	474.838095238095	0.000865904761904762	0.000358444444444444	
-0.0003203450204251	506.177683333333	0.000914623277777778	0.000386317833333333	481.47619047619	0.000917174603174603	0.000343873015873016	488.954166666667	0.000849884259259259	0.000389981481481481	461.952380952381	0.000852253968253968	0.000343793650793651	
-0.0003645841237071	500.9336	0.000912835555555555	0.000378471555555556	476.27619047619	0.000910920634920635	0.000338333333333333	485.95625	0.000851652777777778	0.000384100694444445	464.171428571429	0.000856253968253968	0.000345492063492064	
-0.0004149325720215	478.385133333333	0.000887041111111111	0.000353788	459.633333333333	0.000889476190476191	0.00032131746031746	466.162847222222	0.000825454861111111	0.000364210648148148	444.138095238095	0.000827380952380952	0.000326539682539683	
-0.0004722340555418	473.041833333333	0.000882704666666667	0.000347050722222222	451.695238095238	0.000882825396825397	0.000311412698412698	461.285416666667	0.000826939814814815	0.00035533912037037	438.776190476191	0.00082515873015873	0.000318714285714286	
-0.0005374487766218	458.073616666667	0.000878983166666667	0.000323964444444444	440.27619047619	0.000880888888888889	0.000293349206349206	445.867013888889	0.000819010416666667	0.000333606481481482	426.247619047619	0.000813238095238095	0.000303793650793651	
-0.0006116695399294	440.87705	0.000854343833333333	0.000307623166666667	424.638095238095	0.000851936507936508	0.000281761904761905	430.099305555556	0.000799152777777778	0.000317255787037037	415.3	0.000800015873015873	0.00029215873015873	
-0.000696140064601499	418.80535	0.000834119722222222	0.000280949055555556	406.452380952381	0.000836015873015873	0.000259412698412698	409.780902777778	0.000776980324074074	0.000294478009259259	395.295238095238	0.00077815873015873	0.000269746031746032	
