s	total_1	het2pq	homo	sample_total_1	sample_het2pq	sample_homo	total_1	het2pq	homo	sample_total_1	sample_het2pq	sample_homo
-0.001959452912621	80.5477666666667	0.000228682222222222	1.99051666666667e-05	81.1238095238095	0.000230952380952381	1.97301587301587e-05	80.0243055555556	0.000212814814814815	2.69664351851852e-05	79.8809523809524	0.000213603174603175	2.63333333333333e-05	
-0.0022300500321348	70.5024166666667	0.0002027395	1.61342777777778e-05	69.5809523809524	0.00019984126984127	1.6047619047619e-05	69.9274305555555	0.00018853125	2.22800925925926e-05	68.9619047619048	0.000185714285714286	2.20793650793651e-05	
-0.0025380161543011	59.603	0.000176641333333333	1.10176666666667e-05	59.7285714285714	0.000177666666666667	1.07142857142857e-05	60.19375	0.000167569444444444	1.65381944444444e-05	60.4	0.000167746031746032	1.67936507936508e-05	
-0.0028885118749228	51.9635666666667	0.000155654	8.77894444444444e-06	51.9285714285714	0.00015652380952381	8.28571428571429e-06	51.4756944444445	0.000144759259259259	1.34131944444444e-05	51.5714285714286	0.000145904761904762	1.3e-05	
-0.0032874104593189	46.32745	0.000141265722222222	6.57955555555556e-06	46.0428571428571	0.000139952380952381	6.76190476190476e-06	46.0829861111111	0.000131746527777778	1.0931712962963e-05	46.4047619047619	0.000133507936507937	1.05873015873016e-05	
-0.0037413962607748	40.4529833333333	0.000124878277777778	4.9825e-06	40.3761904761905	0.000124904761904762	4.84126984126984e-06	40.6277777777778	0.000117761574074074	8.83217592592592e-06	40.4571428571428	0.000117777777777778	8.53968253968254e-06	
-0.0042580767304122	34.5086166666667	0.000107831722222222	3.5985e-06	34.7190476190476	0.000108428571428571	3.65079365079365e-06	34.3760416666667	0.000100980324074074	6.80324074074074e-06	33.9285714285714	0.000100111111111111	6.49206349206349e-06	
-0.0048461098954332	30.4196333333333	9.57422222222222e-05	2.82827777777778e-06	29.8571428571429	9.45079365079365e-05	2.50793650793651e-06	30.2173611111111	8.96481481481481e-05	5.53819444444444e-06	30.3190476190476	8.93809523809524e-05	5.84126984126984e-06	
-0.0055153494418929	26.83325	8.51789444444445e-05	2.13261111111111e-06	26.6714285714286	8.47777777777778e-05	2.06349206349206e-06	27.3152777777778	8.14837962962963e-05	4.78356481481482e-06	27.5619047619048	8.26031746031746e-05	4.63492063492063e-06	
-0.0062770098331558	23.3451333333333	7.45786666666667e-05	1.61922222222222e-06	23.6285714285714	7.59365079365079e-05	1.41269841269841e-06	22.9934027777778	6.95266203703704e-05	3.55902777777778e-06	23.1047619047619	6.99365079365079e-05	3.53968253968254e-06	
-0.007143854230932	20.20655	6.49690555555556e-05	1.19305555555556e-06	20.1857142857143	6.44603174603175e-05	1.41269841269841e-06	20.2871527777778	6.16122685185185e-05	3.00578703703704e-06	20.1761904761905	6.12857142857143e-05	2.98412698412698e-06	
-0.00813040836788789	17.9313166666667	5.79010555555556e-05	9.35e-07	18.0095238095238	5.82539682539683e-05	8.88888888888889e-07	17.3277777777778	5.30231481481481e-05	2.36805555555556e-06	17.4857142857143	5.35873015873016e-05	2.34920634920635e-06	
-0.0092532039557025	15.5499333333333	5.0394e-05	7.19555555555556e-07	15.6285714285714	5.08888888888889e-05	6.03174603174603e-07	15.8354166666667	4.84583333333333e-05	2.16319444444444e-06	15.8904761904762	4.91269841269841e-05	1.92063492063492e-06	
-0.0105310557073619	14.1125666666667	4.58975555555556e-05	5.72166666666667e-07	13.8857142857143	4.50476190476191e-05	6.19047619047619e-07	13.9458333333333	4.28842592592593e-05	1.80092592592593e-06	14.0380952380952	4.33333333333333e-05	1.73015873015873e-06	
-0.0119853766157626	12.15915	3.96660555555556e-05	4.32222222222222e-07	12.047619047619	3.94285714285714e-05	3.65079365079365e-07	11.6336805555556	3.60844907407407e-05	1.34722222222222e-06	11.7857142857143	3.66507936507936e-05	1.31746031746032e-06	
-0.0136405367717549	10.4520166666667	3.42062777777778e-05	3.16888888888889e-07	10.7476190476191	3.51904761904762e-05	3.17460317460317e-07	10.8201388888889	3.35509259259259e-05	1.25810185185185e-06	11.147619047619	3.44603174603174e-05	1.34920634920635e-06	
-0.0155242717343479	9.32103333333333	3.05821111111111e-05	2.44e-07	9.36190476190476	3.08571428571428e-05	1.74603174603175e-07	9.41805555555555	2.9224537037037e-05	1.08449074074074e-06	9.34285714285714	2.86984126984127e-05	1.22222222222222e-06	
-0.0176681472961469	8.18456666666667	2.69047777777778e-05	1.88555555555556e-07	8.29047619047619	2.7031746031746e-05	3.01587301587302e-07	7.971875	2.4994212962963e-05	7.89351851851852e-07	7.91428571428571	2.46984126984127e-05	8.41269841269842e-07	
-0.020108088432108	7.19983333333333	2.37178888888889e-05	1.40777777777778e-07	7.07619047619048	2.32698412698413e-05	1.58730158730159e-07	7.09375	2.24027777777778e-05	6.21527777777778e-07	7.03333333333333	2.2047619047619e-05	6.98412698412699e-07	
-0.0228849812952179	6.4303	2.12005555555556e-05	1.16888888888889e-07	6.40476190476191	2.11269841269841e-05	1.11111111111111e-07	6.44027777777778	2.02893518518518e-05	5.8912037037037e-07	6.23809523809524	1.98412698412698e-05	4.76190476190476e-07	
-0.026045358346754	5.60086666666667	1.84927777777778e-05	8.83888888888889e-08	5.38095238095238	1.77777777777778e-05	7.93650793650794e-08	5.70277777777778	1.80092592592593e-05	5e-07	5.67142857142857	1.80793650793651e-05	4.12698412698413e-07	
-0.0296421781018708	4.9075	1.62253333333333e-05	6.65e-08	4.92380952380952	1.61904761904762e-05	1.11111111111111e-07	4.8375	1.53819444444444e-05	3.71527777777778e-07	4.6047619047619	1.47142857142857e-05	3.17460317460317e-07	
-0.0337357125567263	4.22648333333333	1.39869444444444e-05	5.06666666666667e-08	4.29047619047619	1.42063492063492e-05	4.76190476190476e-08	4.22465277777778	1.34155092592593e-05	3.33333333333333e-07	4.23333333333333	1.35079365079365e-05	3.01587301587302e-07	
-0.0383945571677891	3.74403333333333	1.23995555555556e-05	4.02777777777778e-08	3.76666666666667	1.24285714285714e-05	6.34920634920635e-08	3.70243055555556	1.18391203703704e-05	2.51157407407407e-07	3.95238095238095	1.25714285714286e-05	3.01587301587302e-07	
-0.0436967803075706	3.2778	1.08683333333333e-05	2.88333333333333e-08	3.24285714285714	1.07777777777778e-05	1.58730158730159e-08	3.23888888888889	1.03842592592593e-05	2.06018518518519e-07	3.3	1.06825396825397e-05	1.58730158730159e-07	
-0.0497312314582438	2.9029	9.62822222222222e-06	2.40555555555556e-08	2.91428571428571	9.68253968253968e-06	1.58730158730159e-08	2.92152777777778	9.45138888888889e-06	1.43518518518519e-07	3.03809523809524	1e-05	6.34920634920635e-08	
-0.0565990300645773	2.52561666666667	8.38372222222222e-06	1.75e-08	2.40476190476191	7.98412698412698e-06	1.58730158730159e-08	2.59270833333333	8.35069444444445e-06	1.45833333333333e-07	2.59047619047619	8.31746031746032e-06	1.58730158730159e-07	
-0.0644152599949322	2.1847	7.25744444444444e-06	1.24444444444445e-08	2.34761904761905	7.76190476190476e-06	3.17460317460317e-08	2.26423611111111	7.35532407407408e-06	9.60648148148149e-08	2.31428571428571	7.49206349206349e-06	1.11111111111111e-07	
-0.0733108980044445	1.91836666666667	6.37366666666667e-06	1.04444444444444e-08	1.92857142857143	6.3968253968254e-06	1.58730158730159e-08	1.94583333333333	6.29861111111111e-06	9.37500000000001e-08	1.91904761904762	6.23809523809524e-06	7.93650793650794e-08	
-0.0834350085156978	1.69076666666667	5.622e-06	6.94444444444445e-09	1.75238095238095	5.84126984126984e-06	0	1.61458333333333	5.21296296296296e-06	8.44907407407408e-08	1.7	5.66666666666667e-06	0	
-0.0949572414948803	1.51056666666667	5.02333333333333e-06	5.94444444444445e-09	1.62857142857143	5.42857142857143e-06	0	1.47222222222222	4.8125e-06	4.74537037037037e-08	1.51428571428571	4.98412698412699e-06	3.17460317460317e-08	
-0.108070675280395	1.30481666666667	4.3385e-06	5.44444444444445e-09	1.27619047619048	4.25396825396825e-06	0	1.28958333333333	4.21990740740741e-06	3.93518518518519e-08	1.31904761904762	4.3015873015873e-06	4.76190476190476e-08	
-0.122995052001278	1.13795	3.78583333333333e-06	3.66666666666667e-09	1.00952380952381	3.36507936507937e-06	0	1.21388888888889	3.92361111111111e-06	6.13425925925926e-08	1.33809523809524	4.26984126984127e-06	9.52380952380952e-08	
-0.139980459801395	0.9978	3.32233333333333e-06	1.83333333333333e-09	1.03333333333333	3.44444444444444e-06	0	0.957986111111111	3.1400462962963e-06	2.66203703703704e-08	1.11428571428571	3.65079365079365e-06	3.17460317460317e-08	
-0.159311523572561	0.8739	2.90855555555556e-06	2.22222222222222e-09	0.871428571428571	2.87301587301587e-06	1.58730158730159e-08	0.840277777777777	2.76851851851852e-06	1.62037037037037e-08	0.904761904761905	3.01587301587302e-06	0	
-0.181312174420775	0.752316666666667	2.50438888888889e-06	1.66666666666667e-09	0.747619047619048	2.49206349206349e-06	0	0.759375	2.49421296296296e-06	1.85185185185185e-08	0.804761904761905	2.61904761904762e-06	3.17460317460317e-08	
-0.206351077787642	0.666316666666667	2.21894444444444e-06	1.05555555555556e-09	0.561904761904762	1.87301587301587e-06	0	0.587152777777778	1.94560185185185e-06	5.78703703703704e-09	0.490476190476191	1.63492063492064e-06	0	
-0.234847811186157	0.585816666666667	1.95105555555556e-06	8.33333333333333e-10	0.604761904761905	2.01587301587302e-06	0	0.59375	1.96064814814815e-06	9.25925925925926e-09	0.609523809523809	2.03174603174603e-06	0	
-0.26727989507129	0.4963	1.65288888888889e-06	7.22222222222222e-10	0.542857142857143	1.80952380952381e-06	0	0.504513888888889	1.67013888888889e-06	5.78703703703704e-09	0.419047619047619	1.3968253968254e-06	0	
-0.304190794661879	0.437966666666667	1.45933333333333e-06	2.77777777777778e-10	0.5	1.66666666666667e-06	0	0.440972222222222	1.46064814814815e-06	4.62962962962963e-09	0.414285714285714	1.38095238095238e-06	0	
-0.346199026800519	0.379883333333333	1.2655e-06	3.88888888888889e-10	0.385714285714286	1.28571428571429e-06	0	0.390625	1.2974537037037e-06	2.31481481481481e-09	0.380952380952381	1.26984126984127e-06	0	
-0.394008524455346	0.3297	1.09888888888889e-06	5.55555555555556e-11	0.361904761904762	1.20634920634921e-06	0	0.316666666666667	1.04861111111111e-06	3.47222222222222e-09	0.295238095238095	9.84126984126984e-07	0	
-0.448420432541917	0.287216666666667	9.57166666666667e-07	1.11111111111111e-10	0.261904761904762	8.73015873015873e-07	0	0.255555555555556	8.47222222222222e-07	2.31481481481481e-09	0.228571428571429	7.61904761904762e-07	0	
-0.510346532728047	0.256383333333333	8.54388888888889e-07	1.11111111111111e-10	0.247619047619048	8.25396825396826e-07	0	0.259375	8.57638888888889e-07	3.47222222222222e-09	0.257142857142857	8.57142857142857e-07	0	
-0.58082452218141	0.210416666666667	7.01388888888889e-07	0	0.171428571428571	5.71428571428571e-07	0	0.213888888888889	7.10648148148148e-07	1.15740740740741e-09	0.228571428571429	7.61904761904762e-07	0	
-0.661035402286221	0.1799	5.99666666666667e-07	0	0.166666666666667	5.55555555555556e-07	0	0.170138888888889	5.55555555555556e-07	5.78703703703704e-09	0.142857142857143	4.76190476190476e-07	0	
-0.752323268712176	0.158133333333333	5.27e-07	5.55555555555556e-11	0.157142857142857	5.23809523809524e-07	0	0.141319444444444	4.6875e-07	1.15740740740741e-09	0.133333333333333	4.12698412698413e-07	1.58730158730159e-08	
-0.856217834458291	0.13655	4.55055555555556e-07	5.55555555555556e-11	0.119047619047619	3.96825396825397e-07	0	0.11875	3.95833333333333e-07	0	0.109523809523809	3.65079365079365e-07	0	
-0.974460063290848	0.1158	3.86e-07	0	0.109523809523809	3.65079365079365e-07	0	0.104513888888889	3.4837962962963e-07	0	0.0952380952380952	3.17460317460317e-07	0	
-1.10903134311559	0.0987166666666666	3.29055555555556e-07	0	0.0952380952380952	3.17460317460317e-07	0	0.0871527777777778	2.88194444444445e-07	1.15740740740741e-09	0.0761904761904762	2.53968253968254e-07	0	
-1.26218668814308	0.0803666666666667	2.67888888888889e-07	0	0.0809523809523809	2.6984126984127e-07	0	0.0642361111111111	2.1412037037037e-07	0	0.0809523809523809	2.6984126984127e-07	0	
-1.4364925262167	0.0679333333333333	2.26444444444444e-07	0	0.0571428571428571	1.9047619047619e-07	0	0.0673611111111111	2.24537037037037e-07	0	0.0857142857142857	2.85714285714286e-07	0	
-1.63486970450642	0.0585333333333333	1.95111111111111e-07	0	0.0619047619047619	2.06349206349206e-07	0	0.0614583333333333	2.04861111111111e-07	0	0.0428571428571428	1.42857142857143e-07	0	
-1.86064243421598	0.0488166666666667	1.62722222222222e-07	0	0.0571428571428571	1.9047619047619e-07	0	0.0489583333333333	1.63194444444445e-07	0	0.0809523809523809	2.6984126984127e-07	0	
-2.11759399447089	0.0381333333333333	1.27111111111111e-07	0	0.0238095238095238	7.93650793650794e-08	0	0.0364583333333333	1.21527777777778e-07	0	0.019047619047619	6.34920634920635e-08	0	
-2.41003012881875	0.0315833333333333	1.05277777777778e-07	0	0.0238095238095238	7.93650793650794e-08	0	0.0291666666666667	9.72222222222223e-08	0	0.019047619047619	6.34920634920635e-08	0	
-2.7428511966787	0.0238333333333333	7.94444444444444e-08	0	0.0238095238095238	7.93650793650794e-08	0	0.0197916666666667	6.59722222222222e-08	0	0.0333333333333333	1.11111111111111e-07	0	
-3.12163428878344	0.0187166666666667	6.23888888888889e-08	0	0.0142857142857143	4.76190476190476e-08	0	0.0142361111111111	4.74537037037037e-08	0	0.0142857142857143	4.76190476190476e-08	0	
-3.55272668262433	0.0147	4.9e-08	0	0.00952380952380952	3.17460317460317e-08	0	0.0142361111111111	4.74537037037037e-08	0	0.00476190476190476	1.58730158730159e-08	0	
-4.04335220393477	0.011	3.66666666666667e-08	0	0	0	0	0.0104166666666667	3.47222222222222e-08	0	0.00952380952380952	3.17460317460317e-08	0	
-4.6017322765138	0.00816666666666667	2.72222222222222e-08	0	0.019047619047619	6.34920634920635e-08	0	0.00520833333333333	1.73611111111111e-08	0	0.00476190476190476	1.58730158730159e-08	0	
-5.23722368882474	0.006	2e-08	0	0	0	0	0.00347222222222222	1.15740740740741e-08	0	0.00476190476190476	1.58730158730159e-08	0	
-5.96047538592713	0.00355	1.18333333333333e-08	0	0	0	0	0.00347222222222222	1.15740740740741e-08	0	0	0	0	
-6.7836069141083	0.00261666666666667	8.72222222222223e-09	0	0.00476190476190476	1.58730158730159e-08	0	0.00416666666666667	1.38888888888889e-08	0	0.00476190476190476	1.58730158730159e-08	0	
-7.7204115084153	0.00133333333333333	4.44444444444445e-09	0	0	0	0	0.00104166666666667	3.47222222222222e-09	0	0	0	0	
-8.78658722623027	0.000783333333333333	2.61111111111111e-09	0	0.00476190476190476	1.58730158730159e-08	0	0.000347222222222222	1.15740740740741e-09	0	0.00476190476190476	1.58730158730159e-08	0	
