Hello, world!
20:46:44
s	total_1	het2pq	homo	sample_total_1	sample_het2pq	sample_homo	total_1	het2pq	homo	sample_total_1	sample_het2pq	sample_homo
-0.0002473195382353	117.5405	0.000612995	0.000281205	99.28571428571429	0.0006042857142857143	0.00019428571428571428	102.92708333333333	0.0005357291666666667	0.0002467708333333333	93.42857142857143	0.0005228571428571428	0.00020571428571428572
-0.0002814739464454	108.458	0.00060788	0.00023835	102.14285714285714	0.0006214285714285714	0.0002	93.83333333333333	0.000545	0.00019666666666666666	89.14285714285714	0.0005142857142857143	0.00018857142857142857
-0.0003203450204251	102.6235	0.000602255	0.00021199	95.28571428571429	0.0005528571428571428	0.0002	97.03125	0.0005269791666666667	0.00022166666666666667	94.42857142857143	0.00051	0.00021714285714285715
-0.00036458412370710006	108.624	0.00064547	0.000220385	112.28571428571429	0.0006971428571428571	0.00021285714285714286	103.57291666666667	0.0005759375	0.00022989583333333334	100.57142857142857	0.0005771428571428571	0.00021428571428571427
-0.00041493257202149995	85.6045	0.000540385	0.00015783	82.57142857142857	0.0005542857142857143	0.00013571428571428572	82.63541666666667	0.00048302083333333335	0.00017166666666666667	81.71428571428571	0.0004971428571428571	0.00016
-0.0004722340555418	83.852	0.00049571	0.000171405	85.42857142857143	0.0005114285714285714	0.00017142857142857143	79.91666666666667	0.00045770833333333335	0.00017072916666666666	80.71428571428571	0.00042714285714285716	0.00019
-0.0005374487766218	90.3375	0.000533235	0.00018507	85.71428571428571	0.0005028571428571429	0.00017714285714285713	82.10416666666667	0.0004758333333333333	0.00017260416666666666	82.85714285714286	0.0004914285714285715	0.00016857142857142857
-0.0006116695399294	75.7425	0.000449025	0.0001542	69.42857142857143	0.00044857142857142855	0.00012285714285714287	72.47916666666667	0.00041875	0.00015302083333333332	70.71428571428571	0.0004357142857142857	0.00013571428571428572
-0.0006961400646015	68.979	0.00042745	0.00013117	64.71428571428571	0.00041285714285714287	0.00011714285714285714	63.135416666666664	0.00040864583333333334	0.00011135416666666667	64.28571428571429	0.00040285714285714285	0.00012
-0.0007922758252753	52.408	0.00037058	0.00007675	54.42857142857143	0.0003728571428571429	0.00008571428571428571	51.395833333333336	0.00035395833333333335	0.00008	51.857142857142854	0.0003757142857142857	0.00007142857142857143
-0.0009016877712317	54.1605	0.000366755	0.000087425	49.42857142857143	0.00032857142857142856	0.00008285714285714286	57.166666666666664	0.0003720833333333333	0.00009979166666666666	57.285714285714285	0.0003557142857142857	0.00010857142857142858
-0.0010262093211115	47.632	0.00031021	0.000083055	41.714285714285715	0.00028	0.00006857142857142857	48.010416666666664	0.00030010416666666667	0.00009	43.142857142857146	0.00030285714285714285	0.00006428571428571429
-0.0011679270855561	39.268	0.00029057	0.000051055	37.57142857142857	0.0002871428571428571	0.00004428571428571428	37.677083333333336	0.0002719791666666667	0.00005239583333333333	35.857142857142854	0.0002585714285714286	0.00005
-0.0013292158325924998	40.4075	0.000322445	0.000040815	40.285714285714285	0.00030857142857142856	0.00004714285714285714	43.96875	0.00033510416666666666	0.000052291666666666666	42.857142857142854	0.00031714285714285715	0.000055714285714285715
-0.0015127782816797	26.9475	0.000229155	0.00002016	30.571428571428573	0.00026	0.000022857142857142858	27.4375	0.00021229166666666667	0.000031041666666666665	26.571428571428573	0.00020857142857142857	0.00002857142857142857
-0.0017216903932435	25.4145	0.000215735	0.000019205	27.714285714285715	0.00023428571428571427	0.000021428571428571428	25.697916666666668	0.0002021875	0.000027395833333333333	25.857142857142858	0.00018142857142857142	0.00003857142857142857
-0.001959452912621	19.3585	0.000172295	0.000010645	19.571428571428573	0.00018428571428571428	0.0000057142857142857145	15.708333333333334	0.0001325	0.000012291666666666666	16.285714285714285	0.00013714285714285713	0.000012857142857142857
-0.0022300500321348	17.786	0.00015864	0.00000961	15.285714285714286	0.00013571428571428572	0.000008571428571428571	16.322916666666668	0.0001334375	0.000014895833333333334	15.714285714285714	0.00013428571428571428	0.000011428571428571429
-0.0025380161543011	15.288	0.00013527	0.000008805	15.714285714285714	0.00014857142857142857	0.0000042857142857142855	15.770833333333334	0.00013333333333333334	0.0000121875	14.142857142857142	0.00012428571428571428	0.000008571428571428571
-0.0028885118749228003	15.58	0.00013825	0.000008775	19.428571428571427	0.00016285714285714287	0.000015714285714285715	15.03125	0.00012677083333333334	0.000011770833333333333	14.857142857142858	0.00012857142857142858	0.00001
-0.0032874104593189	13.2535	0.000121345	0.000005595	11.571428571428571	0.00010714285714285714	0.0000042857142857142855	15.4375	0.00013104166666666668	0.000011666666666666666	14.857142857142858	0.00012571428571428572	0.000011428571428571429
-0.0037413962607748003	10.3635	0.000098545	0.000002545	12.428571428571429	0.00011571428571428571	0.0000042857142857142855	11.614583333333334	0.00010010416666666666	0.000008020833333333333	11.428571428571429	0.00009714285714285714	0.000008571428571428571
-0.0042580767304122	8.5895	0.000080575	0.00000266	11.571428571428571	0.00009857142857142856	0.000008571428571428571	8.71875	0.00007697916666666667	0.000005104166666666667	8	0.00005714285714285714	0.000011428571428571429
-0.0048461098954332	7.457	0.00007097	0.0000018	8.857142857142858	0.00008571428571428571	0.0000014285714285714286	5.125	0.000047291666666666666	0.0000019791666666666666	5.285714285714286	0.00005	0.0000014285714285714286
-0.0055153494418929	6.873	0.00006619	0.00000127	7.428571428571429	0.00006857142857142857	0.0000028571428571428573	6.958333333333333	0.00006291666666666666	0.0000033333333333333333	7.714285714285714	0.00007142857142857143	0.0000028571428571428573
-0.0062770098331558005	5.925	0.00005685	0.0000012	6.714285714285714	0.00006714285714285714	0	6.208333333333333	0.000056875	0.0000026041666666666666	6.428571428571429	0.00006142857142857143	0.0000014285714285714286
-0.007143854230932	5.3935	0.000052035	0.00000095	4	0.00004	0	4.447916666666667	0.000041145833333333335	0.0000016666666666666667	4.285714285714286	0.00004	0.0000014285714285714286
-0.0081304083678879	4.132	0.00004032	0.0000005	4.428571428571429	0.00004428571428571428	0	5.385416666666667	0.00004989583333333333	0.0000019791666666666666	5.142857142857143	0.000042857142857142856	0.0000042857142857142855
-0.009253203955702501	4.5775	0.000044425	0.000000675	4.285714285714286	0.000042857142857142856	0	3.75	0.000034375	0.0000015625	3.5714285714285716	0.00003571428571428572	0
-0.0105310557073619	3.807	0.00003686	0.000000605	4.571428571428571	0.000045714285714285716	0	3.9166666666666665	0.000036458333333333336	0.0000013541666666666667	3.7142857142857144	0.000037142857142857143	0
-0.011985376615762601	3.518	0.00003443	0.000000375	4.571428571428571	0.000042857142857142856	0.0000014285714285714286	3.0416666666666665	0.00002875	0.0000008333333333333333	4	0.000037142857142857143	0.0000014285714285714286
-0.0136405367717549	2.7295	0.000026775	0.00000026	3.142857142857143	0.00003142857142857143	0	3.125	0.000027708333333333334	0.0000017708333333333332	2.5714285714285716	0.000025714285714285714	0
-0.015524271734347901	2.2815	0.000022575	0.00000012	2.142857142857143	0.000021428571428571428	0	2.4375	0.000023125	0.000000625	2.5714285714285716	0.000025714285714285714	0
-0.0176681472961469	2.368	0.0000233	0.00000019	2.5714285714285716	0.000025714285714285714	0	2.4583333333333335	0.000022708333333333334	0.0000009375	2.7142857142857144	0.000027142857142857144	0
-0.020108088432108	1.8545	0.000018385	0.00000008	0.8571428571428571	0.000008571428571428571	0	1.78125	0.000016979166666666668	0.00000041666666666666667	1.5714285714285714	0.000015714285714285715	0
-0.022884981295217897	1.8215	0.000018035	0.00000009	1.5714285714285714	0.000015714285714285715	0	2.8541666666666665	0.000026458333333333334	0.0000010416666666666667	2.2857142857142856	0.000022857142857142858	0
-0.026045358346753998	1.1815	0.000011725	0.000000045	0.7142857142857143	0.000007142857142857143	0	1.1458333333333333	0.000010833333333333334	0.0000003125	1.2857142857142858	0.000012857142857142857	0
-0.0296421781018708	1.225	0.00001214	0.000000055	1.5714285714285714	0.000015714285714285715	0	0.8541666666666666	0.000007708333333333334	0.00000041666666666666667	0.7142857142857143	0.000007142857142857143	0
-0.0337357125567263	1.2345	0.000012265	0.00000004	1.1428571428571428	0.000011428571428571429	0	0.9479166666666666	0.000008645833333333333	0.00000041666666666666667	0.8571428571428571	0.000008571428571428571	0
-0.0383945571677891	1.037	0.00001028	0.000000045	2	0.00002	0	0.90625	0.000008854166666666667	0.00000010416666666666667	0.8571428571428571	0.0000057142857142857145	0.0000014285714285714286
-0.0436967803075706	0.7545	0.000007465	0.00000004	0.7142857142857143	0.000007142857142857143	0	0.5625	0.000005625	0	0.5714285714285714	0.0000057142857142857145	0
-0.0497312314582438	0.8755	0.000008705	0.000000025	1.4285714285714286	0.000014285714285714285	0	0.6979166666666666	0.000006354166666666667	0.0000003125	1	0.000007142857142857143	0.0000014285714285714286
-0.0565990300645773	0.676	0.00000673	0.000000015	0.5714285714285714	0.0000057142857142857145	0	0.78125	0.0000076041666666666666	0.00000010416666666666667	0.7142857142857143	0.000007142857142857143	0
-0.0644152599949322	0.6355	0.000006325	0.000000015	0.42857142857142855	0.0000042857142857142855	0	0.71875	0.0000071875	0	0.42857142857142855	0.0000042857142857142855	0
-0.0733108980044445	0.617	0.00000617	0	0.2857142857142857	0.0000028571428571428573	0	0.3020833333333333	0.0000028125	0.00000010416666666666667	0.42857142857142855	0.0000014285714285714286	0.0000014285714285714286
-0.0834350085156978	0.376	0.00000376	0	0.42857142857142855	0.0000042857142857142855	0	0.5416666666666666	0.000005208333333333333	0.00000010416666666666667	0.42857142857142855	0.0000042857142857142855	0
-0.0949572414948803	0.3895	0.000003895	0	0.14285714285714285	0.0000014285714285714286	0	0.10416666666666667	0.0000010416666666666667	0	0.14285714285714285	0.0000014285714285714286	0
-0.10807067528039549	0.323	0.00000323	0	0.2857142857142857	0.0000028571428571428573	0	0.3958333333333333	0.00000375	0.00000010416666666666667	0	0	0
-0.12299505200127771	0.2835	0.000002835	0	0.2857142857142857	0.0000028571428571428573	0	0.20833333333333334	0.0000020833333333333334	0	0.5714285714285714	0.0000057142857142857145	0
-0.1399804598013949	0.2075	0.000002075	0	0.42857142857142855	0.0000042857142857142855	0	0.22916666666666666	0.0000020833333333333334	0.00000010416666666666667	0.2857142857142857	0.0000028571428571428573	0
-0.15931152357256131	0.244	0.00000244	0	0	0	0	0.2604166666666667	0.0000023958333333333334	0.00000010416666666666667	0.14285714285714285	0.0000014285714285714286	0
-0.1813121744207746	0.248	0.00000248	0	0	0	0	0.2604166666666667	0.0000026041666666666666	0	0.2857142857142857	0.0000028571428571428573	0
-0.20635107778764208	0.1985	0.000001975	0.000000005	0	0	0	0.125	0.00000125	0	0.14285714285714285	0.0000014285714285714286	0
-0.2348478111861564	0.1475	0.000001475	0	0	0	0	0.11458333333333333	0.0000011458333333333333	0	0	0	0
-0.2672798950712899	0.109	0.00000109	0	0	0	0	0.20833333333333334	0.0000020833333333333334	0	0.2857142857142857	0.0000028571428571428573	0
-0.30419079466187887	0.091	0.00000091	0	0.14285714285714285	0.0000014285714285714286	0	0.21875	0.0000019791666666666666	0.00000010416666666666667	0.2857142857142857	0	0.0000014285714285714286
-0.3461990268005186	0.092	0.00000092	0	0.2857142857142857	0.0000028571428571428573	0	0.052083333333333336	0.0000005208333333333334	0	0	0	0
-0.3940085244553465	0.08	0.0000008	0	0	0	0	0.13541666666666666	0.0000013541666666666667	0	0.14285714285714285	0.0000014285714285714286	0
-0.44842043254191744	0.0735	0.000000735	0	0	0	0	0.07291666666666667	0.0000007291666666666666	0	0.14285714285714285	0.0000014285714285714286	0
-0.5103465327280475	0.075	0.00000075	0	0	0	0	0.0625	0.000000625	0	0	0	0
-0.5808245221814101	0.0605	0.000000595	0.000000005	0	0	0	0.03125	0.0000003125	0	0	0	0
-0.661035402286221	0.0555	0.000000555	0	0	0	0	0.08333333333333333	0.0000008333333333333333	0	0	0	0
-0.752323268712176	0.0385	0.000000385	0	0	0	0	0.03125	0.0000003125	0	0	0	0
-0.8562178344582903	0.037	0.00000037	0	0.14285714285714285	0.0000014285714285714286	0	0.03125	0.0000003125	0	0	0	0
-0.9744600632908472	0.0255	0.000000255	0	0	0	0	0.052083333333333336	0.0000005208333333333334	0	0	0	0
-1.1090313431155938	0.0215	0.000000215	0	0	0	0	0.0625	0.000000625	0	0	0	0
-1.2621866881430852	0.0155	0.000000155	0	0	0	0	0.03125	0.0000003125	0	0	0	0
-1.4364925262166945	0.019	0.00000019	0	0	0	0	0.010416666666666666	0.00000010416666666666667	0	0	0	0
-1.6348697045064187	0.01	0.0000001	0	0	0	0	0.010416666666666666	0.00000010416666666666667	0	0	0	0
-1.8606424342159842	0.0135	0.000000135	0	0	0	0	0.03125	0.0000003125	0	0	0	0
-2.1175939944708895	0.014	0.00000014	0	0	0	0	0.03125	0.0000003125	0	0	0	0
-2.4100301288187436	0.008	0.00000008	0	0	0	0	0	0	0	0	0	0
-2.742851196678697	0.007	0.00000007	0	0	0	0	0.010416666666666666	0.00000010416666666666667	0	0	0	0
-3.1216342887834396	0.004	0.00000004	0	0	0	0	0	0	0	0	0	0
-3.5527266826243267	0.003	0.00000003	0	0	0	0	0	0	0	0	0	0
-4.043352203934773	0.0015	0.000000015	0	0	0	0	0	0	0	0	0	0
-4.601732276513797	0.0015	0.000000015	0	0	0	0	0	0	0	0	0	0
-5.237223688824736	0.001	0.00000001	0	0	0	0	0.010416666666666666	0.00000010416666666666667	0	0	0	0
-5.960475385927132	0.001	0.00000001	0	0	0	0	0	0	0	0	0	0
-6.783606914108303	0.0005	0.000000005	0	0	0	0	0.010416666666666666	0.00000010416666666666667	0	0	0	0
-7.720411508415302	0.001	0.00000001	0	0	0	0	0	0	0	0	0	0
-8.786587226230264	0	0	0	0	0	0	0	0	0	0	0	0
-10	0.0005	0.000000005	0	0	0	0	0	0	0	0	0	0
Hello, world!
05:04:55
s	total_1	het2pq	homo	sample_total_1	sample_het2pq	sample_homo	total_1	het2pq	homo	sample_total_1	sample_het2pq	sample_homo
0.001	340.94	0.00136479	0.001022305	293.14285714285717	0.0012828571428571429	0.0008242857142857142	322.0520833333333	0.0012751041666666666	0.0009727083333333333	285.7142857142857	0.0012771428571428571	0.00079
0.0008799225435691	361.1295	0.001478305	0.001066495	320.42857142857144	0.0014528571428571429	0.0008757142857142858	332.9583333333333	0.0013027083333333332	0.0010134375	296	0.0012685714285714286	0.0008457142857142857
0.0007742636826811001	309.5895	0.001248295	0.0009238	284.57142857142856	0.0012942857142857142	0.0007757142857142857	287	0.0011672916666666667	0.0008513541666666667	256.57142857142856	0.0012	0.0006828571428571428
0.000681292069058	291.0325	0.001216525	0.0008469	249.57142857142858	0.0011528571428571428	0.0006714285714285714	257.25	0.0011227083333333334	0.0007248958333333334	248.42857142857142	0.0011614285714285715	0.0006614285714285714
0.0005994842503189	262.1325	0.001171765	0.00072478	236.57142857142858	0.0011342857142857142	0.0006157142857142857	229.65625	0.0010801041666666667	0.0006082291666666666	217.57142857142858	0.0010614285714285715	0.0005571428571428572
0.0005274997063703	278	0.00121696	0.00078152	254.85714285714286	0.0011914285714285714	0.0006785714285714286	262.6145833333333	0.0011455208333333332	0.0007403125	252.28571428571428	0.001142857142857143	0.00069
0.0004641588833613	260.634	0.00104477	0.000780785	227	0.0010757142857142857	0.0005971428571428572	244.5625	0.0009775	0.0007340625	211.28571428571428	0.0009471428571428571	0.0005828571428571429
0.0004084238652675	238.944	0.00103893	0.000675255	221.14285714285714	0.0010057142857142858	0.0006028571428571428	223.91666666666666	0.0009735416666666667	0.0006328125	209.42857142857142	0.0009914285714285715	0.0005514285714285714
0.00035938136638050003	234.383	0.00101767	0.00066308	212.71428571428572	0.0010042857142857143	0.0005614285714285714	218.36458333333334	0.0009861458333333332	0.00059875	205.28571428571428	0.001007142857142857	0.0005228571428571428
0.0003162277660168	206.404	0.00092624	0.0005689	183.42857142857142	0.0009228571428571429	0.0004557142857142857	187.41666666666666	0.0008570833333333333	0.0005085416666666667	172.28571428571428	0.00086	0.00043142857142857143
0.0002782559402207	198.9205	0.000903495	0.000542855	175.71428571428572	0.0008971428571428571	0.00043	189.29166666666666	0.0008145833333333333	0.0005391666666666666	171.71428571428572	0.0008342857142857143	0.0004414285714285714
0.0002448436746822	197.375	0.0009015	0.000536125	178	0.00088	0.00045	188	0.0008310416666666667	0.0005244791666666667	166	0.0007714285714285715	0.0004442857142857143
0.0002154434690032	194.988	0.00090282	0.00052353	181.85714285714286	0.0008928571428571428	0.00046285714285714284	185.07291666666666	0.0008142708333333333	0.0005182291666666666	175.85714285714286	0.0008471428571428572	0.0004557142857142857
0.00018957356524060002	203.1355	0.000863445	0.000583955	185.14285714285714	0.0008885714285714286	0.00048142857142857145	187.875	0.0008145833333333333	0.0005320833333333333	175.71428571428572	0.0008514285714285714	0.00045285714285714287
0.00016681005372	184.617	0.00084275	0.00050171	168.85714285714286	0.0008371428571428572	0.0004257142857142857	169.09375	0.0007509375	0.00047	167.14285714285714	0.0007742857142857143	0.00044857142857142855
0.0001467799267622	189.244	0.0008388	0.00052682	176	0.0008542857142857143	0.00045285714285714287	174.38541666666666	0.0007865625	0.0004786458333333333	159.28571428571428	0.0007842857142857143	0.0004042857142857143
0.0001291549665015	164.9085	0.000810695	0.000419195	151.28571428571428	0.0008414285714285714	0.0003357142857142857	152.90625	0.0007501041666666667	0.00038947916666666666	148.57142857142858	0.0007742857142857143	0.0003557142857142857
0.0001136463666386	171.5795	0.000786945	0.000464425	166.71428571428572	0.0008471428571428572	0.00041	165.77083333333334	0.000706875	0.0004754166666666667	154.28571428571428	0.0007	0.0004214285714285714
0.0001	154.4075	0.000804805	0.000369635	142.28571428571428	0.0008428571428571428	0.00029	150.72916666666666	0.0007558333333333333	0.0003757291666666667	137.42857142857142	0.0007342857142857143	0.00032
0	158.74	0.00078943	0.000398985	146.57142857142858	0.0007142857142857143	0.0003757142857142857	148.47916666666666	0.0007216666666666667	0.0003815625	140.42857142857142	0.0007214285714285714	0.0003414285714285714
-0.0001	148.309	0.0007186	0.000382245	141.71428571428572	0.0006942857142857142	0.0003614285714285714	141.98958333333334	0.0006678125	0.00037604166666666667	133	0.0006814285714285714	0.0003242857142857143
-0.000113809830171	112.787	0.0006363	0.000245785	108.42857142857143	0.0006471428571428571	0.00021857142857142857	107.53125	0.0005511458333333333	0.00026208333333333335	101.85714285714286	0.0005928571428571429	0.00021285714285714286
-0.0001295267744355	155.103	0.00081659	0.00036722	143	0.0008214285714285715	0.0003042857142857143	151.40625	0.0007763541666666666	0.0003688541666666667	144.28571428571428	0.0007657142857142857	0.0003385714285714286
-0.0001474142020111	148.072	0.00075383	0.000363445	130.71428571428572	0.0007271428571428572	0.00029	144.04166666666666	0.0007252083333333333	0.00035760416666666666	136.85714285714286	0.0007171428571428572	0.00032571428571428573
-0.0001677718529567	109.0495	0.000606015	0.00024224	110	0.0006428571428571428	0.00022857142857142857	112.79166666666667	0.0006075	0.0002602083333333333	108.42857142857143	0.0006242857142857143	0.00023
-0.00019094086092480002	114.215	0.00060411	0.00026902	111.71428571428571	0.0006171428571428571	0.00025	104.36458333333333	0.0005696875	0.00023697916666666667	101	0.00057	0.00022
-0.0002173094695456	113.1705	0.000595045	0.00026833	103	0.0006128571428571429	0.00020857142857142857	113.69791666666667	0.0005705208333333334	0.00028322916666666666	109.14285714285714	0.0005714285714285715	0.00026
-0.0002473195382353	125.6895	0.000682405	0.000287245	114.85714285714286	0.0006514285714285715	0.00024857142857142857	120.72916666666667	0.0006570833333333333	0.00027510416666666666	119	0.0006528571428571429	0.00026857142857142856
-0.0002814739464454	107.2265	0.000600045	0.00023611	94.71428571428571	0.0005614285714285714	0.00019285714285714286	109.3125	0.0005725	0.0002603125	104	0.0005942857142857143	0.00022285714285714286
-0.0003203450204251	99.2325	0.000578425	0.00020695	88.57142857142857	0.0005971428571428572	0.00014428571428571428	93.39583333333333	0.0005158333333333333	0.0002090625	86	0.0005142857142857143	0.00017285714285714287
-0.00036458412370710006	106.421	0.00061442	0.000224895	100.14285714285714	0.0006385714285714286	0.00018142857142857142	100.75	0.0005629166666666666	0.00022229166666666667	97.14285714285714	0.0005828571428571429	0.00019428571428571428
-0.00041493257202149995	101.7725	0.000597135	0.000210295	100.14285714285714	0.0006214285714285714	0.00019	98.16666666666667	0.00054875	0.00021645833333333334	95.42857142857143	0.0005342857142857142	0.00021
-0.0004722340555418	95.354	0.00054581	0.000203865	92.57142857142857	0.0005771428571428571	0.00017428571428571428	91.0625	0.0004964583333333333	0.00020708333333333334	87	0.0004842857142857143	0.00019285714285714286
-0.0005374487766218	82.68	0.00052121	0.000152795	83.28571428571429	0.0005185714285714286	0.00015714285714285713	87.05208333333333	0.0004898958333333333	0.0001903125	81.14285714285714	0.00046857142857142855	0.00017142857142857143
-0.0006116695399294	85.702	0.00051001	0.000173505	82.71428571428571	0.0004985714285714286	0.00016428571428571428	84.64583333333333	0.00048083333333333333	0.0001828125	77.57142857142857	0.00048142857142857145	0.00014714285714285713
-0.0006961400646015	56.981	0.00037774	0.000096035	50.714285714285715	0.00035	0.00007857142857142857	50.802083333333336	0.0003334375	0.00008729166666666667	47.57142857142857	0.0003071428571428571	0.00008428571428571429
-0.0007922758252753	71.5235	0.000472835	0.0001212	70.42857142857143	0.0005042857142857143	0.0001	73.42708333333333	0.0004569791666666667	0.00013864583333333334	73.85714285714286	0.00048142857142857145	0.00012857142857142858
-0.0009016877712317	58.793	0.00038082	0.000103555	58.42857142857143	0.0003814285714285714	0.00010142857142857143	55.0625	0.000369375	0.000090625	51.714285714285715	0.00033714285714285714	0.00009
-0.0010262093211115	45.8095	0.000322645	0.000067725	47	0.0003471428571428571	0.00006142857142857143	49.635416666666664	0.0003115625	0.00009239583333333333	48.285714285714285	0.00028857142857142856	0.00009714285714285714
-0.0011679270855561	48.328	0.00032012	0.00008158	48.714285714285715	0.0003557142857142857	0.00006571428571428571	48.791666666666664	0.00031541666666666664	0.00008625	46.285714285714285	0.00031714285714285715	0.00007285714285714286
-0.0013292158325924998	41.799	0.00031775	0.00005012	42.142857142857146	0.0003128571428571429	0.00005428571428571429	39.354166666666664	0.00028083333333333335	0.00005635416666666667	37.57142857142857	0.0002842857142857143	0.000045714285714285716
-0.0015127782816797	35.2265	0.000275445	0.00003841	34.57142857142857	0.00026571428571428574	0.00004	35.6875	0.00026208333333333335	0.00004739583333333333	33.714285714285715	0.00022857142857142857	0.00005428571428571429
