"{-0.0026513258509018, 0.00001, -2, 0}","{-0.0026513258509018, 0.000013413764885, -2, 0}","{-0.0026513258509018, 0.000017992908839, -2, 0}","{-0.0026513258509018, 0.0000241352648763, -2, 0}","{-0.0026513258509018, 0.0000323744768487, -2, 0}","{-0.0026513258509018, 0.0000434263620723, -2, 0}","{-0.0026513258509018, 0.0000582511010648, -2, 0}","{-0.0026513258509018, 0.0000781366573974, -2, 0}","{-0.0026513258509018, 0.0001048106751227, -2, 0}","{-0.0026513258509018, 0.0001405905753532, -2, 0}","{-0.0026513258509018, 0.0001885848922832, -2, 0}","{-0.0026513258509018, 0.0002529633405947, -2, 0}","{-0.0026513258509018, 0.0003393190775256, -2, 0}","{-0.0026513258509018, 0.0004551546326917, -2, 0}","{-0.0026513258509018, 0.0006105337229237, -2, 0}","{-0.0026513258509018, 0.0008189555813651, -2, 0}","{-0.0026513258509018, 0.0010985277619675, -2, 2.342706807316035*^-9}","{-0.0026513258509018, 0.0014735393118657, -2, 2.5419154366798077*^-6}","{-0.0026513258509018, 0.0019765709878144, -2, 0.00015031115652038428}","{-0.0026513258509018, 0.0026513258509018, -2, 0.0017188799452888589}","{-0.0026513258509018, 0.003556426159747, -2, 0.007669231361612198}","{-0.0026513258509018, 0.0047705064337644, -2, 0.019735378255692607}","{-0.0026513258509018, 0.0063990451684807, -2, 0.036500267246133}","{-0.0026513258509018, 0.0085835287378376, -2, 0.05504367686338993}","{-0.0026513258509018, 0.0115137436372836, -2, 0.07289274910491282}","{-0.0026513258509018, 0.0154442650096474, -2, 0.08865375333332383}","{-0.0026513258509018, 0.0207165739660756, -2, 0.10182987743813145}","{-0.0026513258509018, 0.0277887252403267, -2, 0.11246043942035382}","{-0.0026513258509018, 0.0372751426827093, -2, 0.12083702505779749}","{-0.0026513258509018, 0.05, -2, 0.1273325689812706}"
"{-0.0019765709878144, 0.00001, -2, 0}","{-0.0019765709878144, 0.000013413764885, -2, 0}","{-0.0019765709878144, 0.000017992908839, -2, 0}","{-0.0019765709878144, 0.0000241352648763, -2, 0}","{-0.0019765709878144, 0.0000323744768487, -2, 0}","{-0.0019765709878144, 0.0000434263620723, -2, 0}","{-0.0019765709878144, 0.0000582511010648, -2, 0}","{-0.0019765709878144, 0.0000781366573974, -2, 0}","{-0.0019765709878144, 0.0001048106751227, -2, 0}","{-0.0019765709878144, 0.0001405905753532, -2, 0}","{-0.0019765709878144, 0.0001885848922832, -2, 0}","{-0.0019765709878144, 0.0002529633405947, -2, 0}","{-0.0019765709878144, 0.0003393190775256, -2, 0}","{-0.0019765709878144, 0.0004551546326917, -2, 0}","{-0.0019765709878144, 0.0006105337229237, -2, 0}","{-0.0019765709878144, 0.0008189555813651, -2, 2.3427068073146584*^-9}","{-0.0019765709878144, 0.0010985277619675, -2, 2.5419154366797*^-6}","{-0.0019765709878144, 0.0014735393118657, -2, 0.00015031115652037896}","{-0.0019765709878144, 0.0019765709878144, -2, 0.0017188799452888576}","{-0.0019765709878144, 0.0026513258509018, -2, 0.007669231361612422}","{-0.0019765709878144, 0.003556426159747, -2, 0.019735378255692517}","{-0.0019765709878144, 0.0047705064337644, -2, 0.036500267246133235}","{-0.0019765709878144, 0.0063990451684807, -2, 0.055043676863390636}","{-0.0019765709878144, 0.0085835287378376, -2, 0.07289274910491257}","{-0.0019765709878144, 0.0115137436372836, -2, 0.0886537533333238}","{-0.0019765709878144, 0.0154442650096474, -2, 0.10182987743813166}","{-0.0019765709878144, 0.0207165739660756, -2, 0.11246043942035376}","{-0.0019765709878144, 0.0277887252403267, -2, 0.12083702505779749}","{-0.0019765709878144, 0.0372751426827093, -2, 0.12733256898127066}","{-0.0019765709878144, 0.05, -2, 0.13231394982319483}"
"{-0.0014735393118657, 0.00001, -2, 0}","{-0.0014735393118657, 0.000013413764885, -2, 0}","{-0.0014735393118657, 0.000017992908839, -2, 0}","{-0.0014735393118657, 0.0000241352648763, -2, 0}","{-0.0014735393118657, 0.0000323744768487, -2, 0}","{-0.0014735393118657, 0.0000434263620723, -2, 0}","{-0.0014735393118657, 0.0000582511010648, -2, 0}","{-0.0014735393118657, 0.0000781366573974, -2, 0}","{-0.0014735393118657, 0.0001048106751227, -2, 0}","{-0.0014735393118657, 0.0001405905753532, -2, 0}","{-0.0014735393118657, 0.0001885848922832, -2, 0}","{-0.0014735393118657, 0.0002529633405947, -2, 0}","{-0.0014735393118657, 0.0003393190775256, -2, 0}","{-0.0014735393118657, 0.0004551546326917, -2, 0}","{-0.0014735393118657, 0.0006105337229237, -2, 2.342706807314481*^-9}","{-0.0014735393118657, 0.0008189555813651, -2, 2.5419154366789975*^-6}","{-0.0014735393118657, 0.0010985277619675, -2, 0.0001503111565203808}","{-0.0014735393118657, 0.0014735393118657, -2, 0.0017188799452888582}","{-0.0014735393118657, 0.0019765709878144, -2, 0.0076692313616125276}","{-0.0014735393118657, 0.0026513258509018, -2, 0.01973537825569308}","{-0.0014735393118657, 0.003556426159747, -2, 0.036500267246133346}","{-0.0014735393118657, 0.0047705064337644, -2, 0.0550436768633911}","{-0.0014735393118657, 0.0063990451684807, -2, 0.07289274910491342}","{-0.0014735393118657, 0.0085835287378376, -2, 0.08865375333332381}","{-0.0014735393118657, 0.0115137436372836, -2, 0.10182987743813178}","{-0.0014735393118657, 0.0154442650096474, -2, 0.11246043942035402}","{-0.0014735393118657, 0.0207165739660756, -2, 0.1208370250577976}","{-0.0014735393118657, 0.0277887252403267, -2, 0.12733256898127077}","{-0.0014735393118657, 0.0372751426827093, -2, 0.13231394982319492}","{-0.0014735393118657, 0.05, -2, 0.13610449746245226}"
"{-0.0010985277619675, 0.00001, -2, 0}","{-0.0010985277619675, 0.000013413764885, -2, 0}","{-0.0010985277619675, 0.000017992908839, -2, 0}","{-0.0010985277619675, 0.0000241352648763, -2, 0}","{-0.0010985277619675, 0.0000323744768487, -2, 0}","{-0.0010985277619675, 0.0000434263620723, -2, 0}","{-0.0010985277619675, 0.0000582511010648, -2, 0}","{-0.0010985277619675, 0.0000781366573974, -2, 0}","{-0.0010985277619675, 0.0001048106751227, -2, 0}","{-0.0010985277619675, 0.0001405905753532, -2, 0}","{-0.0010985277619675, 0.0001885848922832, -2, 0}","{-0.0010985277619675, 0.0002529633405947, -2, 0}","{-0.0010985277619675, 0.0003393190775256, -2, 0}","{-0.0010985277619675, 0.0004551546326917, -2, 2.342706807309648*^-9}","{-0.0010985277619675, 0.0006105337229237, -2, 2.541915436678826*^-6}","{-0.0010985277619675, 0.0008189555813651, -2, 0.00015031115652035416}","{-0.0010985277619675, 0.0010985277619675, -2, 0.0017188799452888574}","{-0.0010985277619675, 0.0014735393118657, -2, 0.00766923136161249}","{-0.0010985277619675, 0.0019765709878144, -2, 0.019735378255693176}","{-0.0010985277619675, 0.0026513258509018, -2, 0.03650026724613394}","{-0.0010985277619675, 0.003556426159747, -2, 0.055043676863391136}","{-0.0010985277619675, 0.0047705064337644, -2, 0.07289274910491376}","{-0.0010985277619675, 0.0063990451684807, -2, 0.08865375333332448}","{-0.0010985277619675, 0.0085835287378376, -2, 0.1018298774381317}","{-0.0010985277619675, 0.0115137436372836, -2, 0.1124604394203541}","{-0.0010985277619675, 0.0154442650096474, -2, 0.12083702505779775}","{-0.0010985277619675, 0.0207165739660756, -2, 0.12733256898127077}","{-0.0010985277619675, 0.0277887252403267, -2, 0.13231394982319497}","{-0.0010985277619675, 0.0372751426827093, -2, 0.13610449746245232}","{-0.0010985277619675, 0.05, -2, 0.13897294595528872}"
"{-0.0008189555813651, 0.00001, -2, 0}","{-0.0008189555813651, 0.000013413764885, -2, 0}","{-0.0008189555813651, 0.000017992908839, -2, 0}","{-0.0008189555813651, 0.0000241352648763, -2, 0}","{-0.0008189555813651, 0.0000323744768487, -2, 0}","{-0.0008189555813651, 0.0000434263620723, -2, 0}","{-0.0008189555813651, 0.0000582511010648, -2, 0}","{-0.0008189555813651, 0.0000781366573974, -2, 0}","{-0.0008189555813651, 0.0001048106751227, -2, 0}","{-0.0008189555813651, 0.0001405905753532, -2, 0}","{-0.0008189555813651, 0.0001885848922832, -2, 0}","{-0.0008189555813651, 0.0002529633405947, -2, 0}","{-0.0008189555813651, 0.0003393190775256, -2, 2.342706807314367*^-9}","{-0.0008189555813651, 0.0004551546326917, -2, 2.5419154366765666*^-6}","{-0.0008189555813651, 0.0006105337229237, -2, 0.00015031115652037498}","{-0.0008189555813651, 0.0008189555813651, -2, 0.001718879945288859}","{-0.0008189555813651, 0.0010985277619675, -2, 0.0076692313616130055}","{-0.0008189555813651, 0.0014735393118657, -2, 0.01973537825569397}","{-0.0008189555813651, 0.0019765709878144, -2, 0.03650026724613513}","{-0.0008189555813651, 0.0026513258509018, -2, 0.0550436768633928}","{-0.0008189555813651, 0.003556426159747, -2, 0.07289274910491478}","{-0.0008189555813651, 0.0047705064337644, -2, 0.08865375333332556}","{-0.0008189555813651, 0.0063990451684807, -2, 0.10182987743813293}","{-0.0008189555813651, 0.0085835287378376, -2, 0.11246043942035455}","{-0.0008189555813651, 0.0115137436372836, -2, 0.1208370250577982}","{-0.0008189555813651, 0.0154442650096474, -2, 0.1273325689812712}","{-0.0008189555813651, 0.0207165739660756, -2, 0.13231394982319522}","{-0.0008189555813651, 0.0277887252403267, -2, 0.13610449746245254}","{-0.0008189555813651, 0.0372751426827093, -2, 0.1389729459552889}","{-0.0008189555813651, 0.05, -2, 0.14113497097873884}"
"{-0.0006105337229237, 0.00001, -2, 0}","{-0.0006105337229237, 0.000013413764885, -2, 0}","{-0.0006105337229237, 0.000017992908839, -2, 0}","{-0.0006105337229237, 0.0000241352648763, -2, 0}","{-0.0006105337229237, 0.0000323744768487, -2, 0}","{-0.0006105337229237, 0.0000434263620723, -2, 0}","{-0.0006105337229237, 0.0000582511010648, -2, 0}","{-0.0006105337229237, 0.0000781366573974, -2, 0}","{-0.0006105337229237, 0.0001048106751227, -2, 0}","{-0.0006105337229237, 0.0001405905753532, -2, 0}","{-0.0006105337229237, 0.0001885848922832, -2, 0}","{-0.0006105337229237, 0.0002529633405947, -2, 2.342706807331924*^-9}","{-0.0006105337229237, 0.0003393190775256, -2, 2.5419154366789154*^-6}","{-0.0006105337229237, 0.0004551546326917, -2, 0.00015031115652027472}","{-0.0006105337229237, 0.0006105337229237, -2, 0.001718879945288857}","{-0.0006105337229237, 0.0008189555813651, -2, 0.007669231361612599}","{-0.0006105337229237, 0.0010985277619675, -2, 0.019735378255694148}","{-0.0006105337229237, 0.0014735393118657, -2, 0.036500267246135254}","{-0.0006105337229237, 0.0019765709878144, -2, 0.05504367686339314}","{-0.0006105337229237, 0.0026513258509018, -2, 0.07289274910491554}","{-0.0006105337229237, 0.003556426159747, -2, 0.08865375333332579}","{-0.0006105337229237, 0.0047705064337644, -2, 0.10182987743813329}","{-0.0006105337229237, 0.0063990451684807, -2, 0.11246043942035515}","{-0.0006105337229237, 0.0085835287378376, -2, 0.12083702505779825}","{-0.0006105337229237, 0.0115137436372836, -2, 0.12733256898127132}","{-0.0006105337229237, 0.0154442650096474, -2, 0.1323139498231954}","{-0.0006105337229237, 0.0207165739660756, -2, 0.13610449746245257}","{-0.0006105337229237, 0.0277887252403267, -2, 0.13897294595528897}","{-0.0006105337229237, 0.0372751426827093, -2, 0.1411349709787389}","{-0.0006105337229237, 0.05, -2, 0.14275984044578452}"
"{-0.0004551546326917, 0.00001, -2, 0}","{-0.0004551546326917, 0.000013413764885, -2, 0}","{-0.0004551546326917, 0.000017992908839, -2, 0}","{-0.0004551546326917, 0.0000241352648763, -2, 0}","{-0.0004551546326917, 0.0000323744768487, -2, 0}","{-0.0004551546326917, 0.0000434263620723, -2, 0}","{-0.0004551546326917, 0.0000582511010648, -2, 0}","{-0.0004551546326917, 0.0000781366573974, -2, 0}","{-0.0004551546326917, 0.0001048106751227, -2, 0}","{-0.0004551546326917, 0.0001405905753532, -2, 0}","{-0.0004551546326917, 0.0001885848922832, -2, 2.3427068073199358*^-9}","{-0.0004551546326917, 0.0002529633405947, -2, 2.5419154366928122*^-6}","{-0.0004551546326917, 0.0003393190775256, -2, 0.00015031115652045738}","{-0.0004551546326917, 0.0004551546326917, -2, 0.001718879945288858}","{-0.0004551546326917, 0.0006105337229237, -2, 0.0076692313616145286}","{-0.0004551546326917, 0.0008189555813651, -2, 0.01973537825569668}","{-0.0004551546326917, 0.0010985277619675, -2, 0.03650026724613938}","{-0.0004551546326917, 0.0014735393118657, -2, 0.055043676863397284}","{-0.0004551546326917, 0.0019765709878144, -2, 0.07289274910491951}","{-0.0004551546326917, 0.0026513258509018, -2, 0.08865375333332956}","{-0.0004551546326917, 0.003556426159747, -2, 0.10182987743813604}","{-0.0004551546326917, 0.0047705064337644, -2, 0.11246043942035745}","{-0.0004551546326917, 0.0063990451684807, -2, 0.12083702505780027}","{-0.0004551546326917, 0.0085835287378376, -2, 0.12733256898127257}","{-0.0004551546326917, 0.0115137436372836, -2, 0.13231394982319641}","{-0.0004551546326917, 0.0154442650096474, -2, 0.13610449746245343}","{-0.0004551546326917, 0.0207165739660756, -2, 0.13897294595528953}","{-0.0004551546326917, 0.0277887252403267, -2, 0.14113497097873937}","{-0.0004551546326917, 0.0372751426827093, -2, 0.14275984044578485}","{-0.0004551546326917, 0.05, -2, 0.1439784351503365}"
"{-0.0003393190775256, 0.00001, -2, 0}","{-0.0003393190775256, 0.000013413764885, -2, 0}","{-0.0003393190775256, 0.000017992908839, -2, 0}","{-0.0003393190775256, 0.0000241352648763, -2, 0}","{-0.0003393190775256, 0.0000323744768487, -2, 0}","{-0.0003393190775256, 0.0000434263620723, -2, 0}","{-0.0003393190775256, 0.0000582511010648, -2, 0}","{-0.0003393190775256, 0.0000781366573974, -2, 0}","{-0.0003393190775256, 0.0001048106751227, -2, 0}","{-0.0003393190775256, 0.0001405905753532, -2, 2.3427068073204486*^-9}","{-0.0003393190775256, 0.0001885848922832, -2, 2.541915436680061*^-6}","{-0.0003393190775256, 0.0002529633405947, -2, 0.00015031115652076003}","{-0.0003393190775256, 0.0003393190775256, -2, 0.0017188799452888582}","{-0.0003393190775256, 0.0004551546326917, -2, 0.0076692313616110105}","{-0.0003393190775256, 0.0006105337229237, -2, 0.01973537825569404}","{-0.0003393190775256, 0.0008189555813651, -2, 0.03650026724613538}","{-0.0003393190775256, 0.0010985277619675, -2, 0.055043676863394245}","{-0.0003393190775256, 0.0014735393118657, -2, 0.07289274910491665}","{-0.0003393190775256, 0.0019765709878144, -2, 0.0886537533333273}","{-0.0003393190775256, 0.0026513258509018, -2, 0.10182987743813449}","{-0.0003393190775256, 0.003556426159747, -2, 0.11246043942035597}","{-0.0003393190775256, 0.0047705064337644, -2, 0.1208370250577992}","{-0.0003393190775256, 0.0063990451684807, -2, 0.1273325689812719}","{-0.0003393190775256, 0.0085835287378376, -2, 0.13231394982319564}","{-0.0003393190775256, 0.0115137436372836, -2, 0.1361044974624529}","{-0.0003393190775256, 0.0154442650096474, -2, 0.13897294595528922}","{-0.0003393190775256, 0.0207165739660756, -2, 0.141134970978739}","{-0.0003393190775256, 0.0277887252403267, -2, 0.14275984044578463}","{-0.0003393190775256, 0.0372751426827093, -2, 0.14397843515033631}","{-0.0003393190775256, 0.05, -2, 0.1448909232600824}"
"{-0.0002529633405947, 0.00001, -2, 0}","{-0.0002529633405947, 0.000013413764885, -2, 0}","{-0.0002529633405947, 0.000017992908839, -2, 0}","{-0.0002529633405947, 0.0000241352648763, -2, 0}","{-0.0002529633405947, 0.0000323744768487, -2, 0}","{-0.0002529633405947, 0.0000434263620723, -2, 0}","{-0.0002529633405947, 0.0000582511010648, -2, 0}","{-0.0002529633405947, 0.0000781366573974, -2, 0}","{-0.0002529633405947, 0.0001048106751227, -2, 2.342706807307297*^-9}","{-0.0002529633405947, 0.0001405905753532, -2, 2.5419154366717156*^-6}","{-0.0002529633405947, 0.0001885848922832, -2, 0.00015031115652001196}","{-0.0002529633405947, 0.0002529633405947, -2, 0.0017188799452888578}","{-0.0002529633405947, 0.0003393190775256, -2, 0.00766923136160518}","{-0.0002529633405947, 0.0004551546326917, -2, 0.019735378255678598}","{-0.0002529633405947, 0.0006105337229237, -2, 0.03650026724612038}","{-0.0002529633405947, 0.0008189555813651, -2, 0.05504367686337815}","{-0.0002529633405947, 0.0010985277619675, -2, 0.07289274910490286}","{-0.0002529633405947, 0.0014735393118657, -2, 0.08865375333331545}","{-0.0002529633405947, 0.0019765709878144, -2, 0.10182987743812491}","{-0.0002529633405947, 0.0026513258509018, -2, 0.11246043942034858}","{-0.0002529633405947, 0.003556426159747, -2, 0.12083702505779324}","{-0.0002529633405947, 0.0047705064337644, -2, 0.12733256898126738}","{-0.0002529633405947, 0.0063990451684807, -2, 0.13231394982319233}","{-0.0002529633405947, 0.0085835287378376, -2, 0.13610449746245018}","{-0.0002529633405947, 0.0115137436372836, -2, 0.13897294595528725}","{-0.0002529633405947, 0.0154442650096474, -2, 0.14113497097873753}","{-0.0002529633405947, 0.0207165739660756, -2, 0.14275984044578352}","{-0.0002529633405947, 0.0277887252403267, -2, 0.14397843515033545}","{-0.0002529633405947, 0.0372751426827093, -2, 0.14489092326008174}","{-0.0002529633405947, 0.05, -2, 0.14557341821738456}"
"{-0.0001885848922832, 0.00001, -2, 0}","{-0.0001885848922832, 0.000013413764885, -2, 0}","{-0.0001885848922832, 0.000017992908839, -2, 0}","{-0.0001885848922832, 0.0000241352648763, -2, 0}","{-0.0001885848922832, 0.0000323744768487, -2, 0}","{-0.0001885848922832, 0.0000434263620723, -2, 0}","{-0.0001885848922832, 0.0000582511010648, -2, 0}","{-0.0001885848922832, 0.0000781366573974, -2, 2.3427068073294128*^-9}","{-0.0001885848922832, 0.0001048106751227, -2, 2.5419154366848793*^-6}","{-0.0001885848922832, 0.0001405905753532, -2, 0.00015031115652046857}","{-0.0001885848922832, 0.0001885848922832, -2, 0.001718879945288858}","{-0.0001885848922832, 0.0002529633405947, -2, 0.007669231361619594}","{-0.0001885848922832, 0.0003393190775256, -2, 0.019735378255692784}","{-0.0001885848922832, 0.0004551546326917, -2, 0.03650026724613061}","{-0.0001885848922832, 0.0006105337229237, -2, 0.055043676863392545}","{-0.0001885848922832, 0.0008189555813651, -2, 0.07289274910491532}","{-0.0001885848922832, 0.0010985277619675, -2, 0.0886537533333269}","{-0.0001885848922832, 0.0014735393118657, -2, 0.10182987743813424}","{-0.0001885848922832, 0.0019765709878144, -2, 0.11246043942035609}","{-0.0001885848922832, 0.0026513258509018, -2, 0.12083702505779932}","{-0.0001885848922832, 0.003556426159747, -2, 0.12733256898127193}","{-0.0001885848922832, 0.0047705064337644, -2, 0.1323139498231958}","{-0.0001885848922832, 0.0063990451684807, -2, 0.13610449746245296}","{-0.0001885848922832, 0.0085835287378376, -2, 0.1389729459552891}","{-0.0001885848922832, 0.0115137436372836, -2, 0.14113497097873903}","{-0.0001885848922832, 0.0154442650096474, -2, 0.14275984044578463}","{-0.0001885848922832, 0.0207165739660756, -2, 0.1439784351503363}","{-0.0001885848922832, 0.0277887252403267, -2, 0.1448909232600824}","{-0.0001885848922832, 0.0372751426827093, -2, 0.1455734182173851}","{-0.0001885848922832, 0.05, -2, 0.14608345962329355}"
"{-0.0001405905753532, 0.00001, -2, 0}","{-0.0001405905753532, 0.000013413764885, -2, 0}","{-0.0001405905753532, 0.000017992908839, -2, 0}","{-0.0001405905753532, 0.0000241352648763, -2, 0}","{-0.0001405905753532, 0.0000323744768487, -2, 0}","{-0.0001405905753532, 0.0000434263620723, -2, 0}","{-0.0001405905753532, 0.0000582511010648, -2, 2.342706807374072*^-9}","{-0.0001405905753532, 0.0000781366573974, -2, 2.5419154366856895*^-6}","{-0.0001405905753532, 0.0001048106751227, -2, 0.00015031115652047175}","{-0.0001405905753532, 0.0001405905753532, -2, 0.0017188799452888574}","{-0.0001405905753532, 0.0001885848922832, -2, 0.007669231361610797}","{-0.0001405905753532, 0.0002529633405947, -2, 0.01973537825570206}","{-0.0001405905753532, 0.0003393190775256, -2, 0.03650026724613019}","{-0.0001405905753532, 0.0004551546326917, -2, 0.05504367686338485}","{-0.0001405905753532, 0.0006105337229237, -2, 0.0728927491049119}","{-0.0001405905753532, 0.0008189555813651, -2, 0.08865375333332337}","{-0.0001405905753532, 0.0010985277619675, -2, 0.10182987743813202}","{-0.0001405905753532, 0.0014735393118657, -2, 0.11246043942035427}","{-0.0001405905753532, 0.0019765709878144, -2, 0.12083702505779798}","{-0.0001405905753532, 0.0026513258509018, -2, 0.12733256898127104}","{-0.0001405905753532, 0.003556426159747, -2, 0.132313949823195}","{-0.0001405905753532, 0.0047705064337644, -2, 0.1361044974624524}","{-0.0001405905753532, 0.0063990451684807, -2, 0.1389729459552888}","{-0.0001405905753532, 0.0085835287378376, -2, 0.1411349709787387}","{-0.0001405905753532, 0.0115137436372836, -2, 0.14275984044578438}","{-0.0001405905753532, 0.0154442650096474, -2, 0.14397843515033612}","{-0.0001405905753532, 0.0207165739660756, -2, 0.1448909232600823}","{-0.0001405905753532, 0.0277887252403267, -2, 0.14557341821738493}","{-0.0001405905753532, 0.0372751426827093, -2, 0.1460834596232935}","{-0.0001405905753532, 0.05, -2, 0.1464643852706373}"
"{-0.0001048106751227, 0.00001, -2, 0}","{-0.0001048106751227, 0.000013413764885, -2, 0}","{-0.0001048106751227, 0.000017992908839, -2, 0}","{-0.0001048106751227, 0.0000241352648763, -2, 0}","{-0.0001048106751227, 0.0000323744768487, -2, 0}","{-0.0001048106751227, 0.0000434263620723, -2, 2.342706807358927*^-9}","{-0.0001048106751227, 0.0000582511010648, -2, 2.5419154367136327*^-6}","{-0.0001048106751227, 0.0000781366573974, -2, 0.00015031115652049695}","{-0.0001048106751227, 0.0001048106751227, -2, 0.001718879945288858}","{-0.0001048106751227, 0.0001405905753532, -2, 0.007669231361610736}","{-0.0001048106751227, 0.0001885848922832, -2, 0.01973537825568742}","{-0.0001048106751227, 0.0002529633405947, -2, 0.03650026724614139}","{-0.0001048106751227, 0.0003393190775256, -2, 0.055043676863384274}","{-0.0001048106751227, 0.0004551546326917, -2, 0.07289274910490476}","{-0.0001048106751227, 0.0006105337229237, -2, 0.08865375333332033}","{-0.0001048106751227, 0.0008189555813651, -2, 0.10182987743812905}","{-0.0001048106751227, 0.0010985277619675, -2, 0.11246043942035241}","{-0.0001048106751227, 0.0014735393118657, -2, 0.12083702505779648}","{-0.0001048106751227, 0.0019765709878144, -2, 0.12733256898126996}","{-0.0001048106751227, 0.0026513258509018, -2, 0.13231394982319433}","{-0.0001048106751227, 0.003556426159747, -2, 0.1361044974624518}","{-0.0001048106751227, 0.0047705064337644, -2, 0.13897294595528834}","{-0.0001048106751227, 0.0063990451684807, -2, 0.14113497097873845}","{-0.0001048106751227, 0.0085835287378376, -2, 0.1427598404457841}","{-0.0001048106751227, 0.0115137436372836, -2, 0.14397843515033593}","{-0.0001048106751227, 0.0154442650096474, -2, 0.14489092326008213}","{-0.0001048106751227, 0.0207165739660756, -2, 0.14557341821738484}","{-0.0001048106751227, 0.0277887252403267, -2, 0.14608345962329344}","{-0.0001048106751227, 0.0372751426827093, -2, 0.14646438527063724}","{-0.0001048106751227, 0.05, -2, 0.14674874875340915}"
"{-0.0000781366573974, 0.00001, -2, 0}","{-0.0000781366573974, 0.000013413764885, -2, 0}","{-0.0000781366573974, 0.000017992908839, -2, 0}","{-0.0000781366573974, 0.0000241352648763, -2, 0}","{-0.0000781366573974, 0.0000323744768487, -2, 2.342706807310151*^-9}","{-0.0000781366573974, 0.0000434263620723, -2, 2.5419154367034044*^-6}","{-0.0000781366573974, 0.0000582511010648, -2, 0.00015031115652144764}","{-0.0000781366573974, 0.0000781366573974, -2, 0.0017188799452888585}","{-0.0000781366573974, 0.0001048106751227, -2, 0.0076692313616102525}","{-0.0000781366573974, 0.0001405905753532, -2, 0.01973537825568653}","{-0.0000781366573974, 0.0001885848922832, -2, 0.036500267246122535}","{-0.0000781366573974, 0.0002529633405947, -2, 0.05504367686339474}","{-0.0000781366573974, 0.0003393190775256, -2, 0.07289274910490331}","{-0.0000781366573974, 0.0004551546326917, -2, 0.08865375333331343}","{-0.0000781366573974, 0.0006105337229237, -2, 0.10182987743812591}","{-0.0000781366573974, 0.0008189555813651, -2, 0.11246043942034957}","{-0.0000781366573974, 0.0010985277619675, -2, 0.12083702505779466}","{-0.0000781366573974, 0.0014735393118657, -2, 0.12733256898126852}","{-0.0000781366573974, 0.0019765709878144, -2, 0.1323139498231933}","{-0.0000781366573974, 0.0026513258509018, -2, 0.13610449746245107}","{-0.0000781366573974, 0.003556426159747, -2, 0.13897294595528775}","{-0.0000781366573974, 0.0047705064337644, -2, 0.14113497097873795}","{-0.0000781366573974, 0.0063990451684807, -2, 0.14275984044578385}","{-0.0000781366573974, 0.0085835287378376, -2, 0.14397843515033565}","{-0.0000781366573974, 0.0115137436372836, -2, 0.14489092326008196}","{-0.0000781366573974, 0.0154442650096474, -2, 0.14557341821738473}","{-0.0000781366573974, 0.0207165739660756, -2, 0.14608345962329328}","{-0.0000781366573974, 0.0277887252403267, -2, 0.14646438527063715}","{-0.0000781366573974, 0.0372751426827093, -2, 0.14674874875340907}","{-0.0000781366573974, 0.05, -2, 0.14696095493306677}"
"{-0.0000582511010648, 0.00001, -2, 0}","{-0.0000582511010648, 0.000013413764885, -2, 0}","{-0.0000582511010648, 0.000017992908839, -2, 0}","{-0.0000582511010648, 0.0000241352648763, -2, 2.3427068073602604*^-9}","{-0.0000582511010648, 0.0000323744768487, -2, 2.541915436645557*^-6}","{-0.0000582511010648, 0.0000434263620723, -2, 0.0001503111565201397}","{-0.0000582511010648, 0.0000582511010648, -2, 0.001718879945288857}","{-0.0000582511010648, 0.0000781366573974, -2, 0.007669231361591928}","{-0.0000582511010648, 0.0001048106751227, -2, 0.01973537825565546}","{-0.0000582511010648, 0.0001405905753532, -2, 0.036500267246084475}","{-0.0000582511010648, 0.0001885848922832, -2, 0.05504367686333776}","{-0.0000582511010648, 0.0002529633405947, -2, 0.07289274910487838}","{-0.0000582511010648, 0.0003393190775256, -2, 0.08865375333328267}","{-0.0000582511010648, 0.0004551546326917, -2, 0.1018298774380961}","{-0.0000582511010648, 0.0006105337229237, -2, 0.11246043942032785}","{-0.0000582511010648, 0.0008189555813651, -2, 0.12083702505777741}","{-0.0000582511010648, 0.0010985277619675, -2, 0.12733256898125553}","{-0.0000582511010648, 0.0014735393118657, -2, 0.13231394982318334}","{-0.0000582511010648, 0.0019765709878144, -2, 0.13610449746244357}","{-0.0000582511010648, 0.0026513258509018, -2, 0.13897294595528217}","{-0.0000582511010648, 0.003556426159747, -2, 0.1411349709787337}","{-0.0000582511010648, 0.0047705064337644, -2, 0.14275984044578063}","{-0.0000582511010648, 0.0063990451684807, -2, 0.14397843515033332}","{-0.0000582511010648, 0.0085835287378376, -2, 0.1448909232600801}","{-0.0000582511010648, 0.0115137436372836, -2, 0.14557341821738337}","{-0.0000582511010648, 0.0154442650096474, -2, 0.1460834596232923}","{-0.0000582511010648, 0.0207165739660756, -2, 0.14646438527063638}","{-0.0000582511010648, 0.0277887252403267, -2, 0.14674874875340854}","{-0.0000582511010648, 0.0372751426827093, -2, 0.14696095493306638}","{-0.0000582511010648, 0.05, -2, 0.14711927324781232}"
